Key,English,Traditional_Chinese
PROPSKILL_TXT_000327,Reduces incoming damage by wrapping your body in tree bark.,被樹皮保護著，降低對物理的攻擊。
PROPSKILL_TXT_000328,Buff Break,解除BUFF
PROPSKILL_TXT_000330,Buff Break X,解除BUFF X
PROPSKILL_TXT_000350,Burn,燒傷
PROPSKILL_TXT_000351,Damages the target continuously over time.,在一定時間內，受到持續性的傷害。
PROPSKILL_TXT_000380,Shield Bash,破滅盾擊
PROPSKILL_TXT_000381,"Strikes the target with your shield, with a chance to stun. Requires a shield.",使用盾牌攻擊目標 有機會對敵人造成暈眩 需要盾牌才可使用。
PROPSKILL_TXT_000378,Grand Rage,盛怒一擊
PROPSKILL_TXT_000379,A powerful one-handed attack that recovers FP equal to 5% of the damage dealt.,強力的單手攻擊，造成敵人傷害的5%將轉化成FP。
PROPSKILL_TXT_000384,Heart of Fury,狂怒之心
PROPSKILL_TXT_000385,Enhances combat ability at the cost of 1% of your maximum FP per strike. Damage is increased by 10% of your maximum FP. Requires a one-handed weapon.,以每次攻擊最大 FP 的 1% 為代價提高戰鬥能力，傷害會增加你最大 FP 的 10%，需要單手武器。
PROPSKILL_TXT_100000,Moon Beam,月光
PROPSKILL_TXT_100001,"Calls upon the moon to afflict the target, dealing damage over time and making them more susceptible to all incoming damage.",召喚月光讓敵人虛弱，當有此減益技能效果的狀態下，所受的所有傷害都會增加
PROPSKILL_TXT_100002,Shade's Support,謝德的賜福
PROPSKILL_TXT_100003,Protects the monster from stun and rooting debuffs.,保護怪物免受眩暈和定身Debuff效果的影響。
PROPSKILL_TXT_100004,Shade's Boost,史瑞德的鼓舞
PROPSKILL_TXT_100005,Increases the monster's movement speed.,增加怪物的移動速度。
PROPSKILL_TXT_100006,Dragon's Grace,龍的恩典
PROPSKILL_TXT_100007,"Empowered by your dragon, gaining increased Attack.",龍之恩典增加您的攻擊力。
PROPSKILL_TXT_100008,Lion's Grace,獅之恩典
PROPSKILL_TXT_100009,"Empowered by your lion, gaining increased max HP.",獅之恩典增加您的最大HP。
PROPSKILL_TXT_100010,Tiger's Grace,虎之恩典
PROPSKILL_TXT_100011,"Empowered by your tiger, gaining increased Critical Damage.",虎之恩典增加您的爆擊傷害。
PROPSKILL_TXT_100012,Fox's Grace,狐之恩典
PROPSKILL_TXT_100013,"Empowered by your fox, gaining increased Attack and Casting Speed.",狐之恩典增加您的攻擊力和施法速度。
PROPSKILL_TXT_100014,Rabbit's Grace,兔之恩典
PROPSKILL_TXT_100015,"Empowered by your rabbit, gaining increased Speed.",兔之恩典增加你的移動速度。
PROPSKILL_TXT_100016,Griffin's Grace,獅鷲之恩典
PROPSKILL_TXT_100017,"Empowered by your griffin, taking reduced Incoming Damage.",獅鷲之恩典減少您的承受傷害。
PROPSKILL_TXT_100018,Unicorn's Grace,獨角獸之恩典
PROPSKILL_TXT_100019,"Empowered by your unicorn, gaining increased Block.",獨角獸之恩典增加您的格擋。
PROPSKILL_TXT_100020,Angel's Grace,天使之恩典
PROPSKILL_TXT_100021,"Empowered by your angel, gaining increased Critical Damage.",天使之恩典增加您的爆擊傷害。
PROPSKILL_TXT_100022,King Crab's Grace,帝王蟹之恩典
PROPSKILL_TXT_100023,"Empowered by your king crab, gaining increased Block Penetration.",帝王蟹之恩典增加您的格擋穿透。
PROPSKILL_TXT_100024,Call of Fury,憤怒的呼喚
PROPSKILL_TXT_100025,Lets out a furious shout that forces the target enemy and surrounding enemies to focus their attacks on you.,一個響亮的呼叫擾亂目標並迫使他們和附近的敵人瞄准你。
PROPSKILL_TXT_100026,Heart of Sacrifice,犧牲的心
PROPSKILL_TXT_100027,Redirects damage taken by the target player to yourself.,將從目標玩家受到的傷害轉移到你自己身上。
PROPSKILL_TXT_000392,Rending Entry,撕裂入口
PROPSKILL_TXT_000393,"Blink to a target point, damaging nearby enemies with a chance to immobilize them. If an enemy is defeated by this attack, Rending Entry's cooldown is reset.",瞬移至滑鼠點擊位置，對周圍敵人造成傷害，並有機率使敵人緩速。若敵人被此技能擊殺，技能冷卻時間將重置。
PROPSKILL_TXT_000394,Barrier of Life,風之怒
PROPSKILL_TXT_000395,Grants the target a barrier that causes all incoming hits to be blocked for a short duration.,目標將無條件格擋下一次受到的攻擊。
PROPSKILL_TXT_000430,Gravity Well,引力之淵
PROPSKILL_TXT_000431,Creates a gravity well at a target point that greatly slows enemies within the area.,在滑鼠指向的位置生成一個深淵，大幅減緩區域內敵人的移動速度。
PROPSKILL_TXT_000440,Eye of the Storm,風怒禁域
PROPSKILL_TXT_000441,"Summons a violent storm around you that pushes enemies back on contact, forming a barrier that prevents enemies from approaching.",召喚龍捲風環繞自身，擊退周圍敵人，並產生防護屏障，使敵人無法靠近。
PROPSKILL_TXT_000424,Sury's Tenacity,修利之意志
PROPSKILL_TXT_000425,"Grants immunity to crowd control and increased incoming healing, but prevents skill usage.",傳承修利的意志進入免疫控制狀態，無法施放技能，並提高所受治療效果。
PROPSKILL_TXT_000400,Jester's Blast,來自小丑的炸彈
PROPSKILL_TXT_000401,"Plants a time bomb on the target enemy that explodes after a short delay, damaging the target enemy and surrounding enemies. Recasting the skill on the same target triggers an early detonation with reduced damage and range.",在目標身上安裝一枚定時炸彈，數秒後爆炸，對附近周圍敵人造成傷害。若對同一目標再次施放「來自小丑的爆破」，將提前引爆炸彈，但傷害與範圍會降低。
PROPSKILL_TXT_000402,Boomburst,爆裂矢
PROPSKILL_TXT_000403,"Fires a long-range projectile that detonates on impact, knocking down the target enemy and surrounding enemies.",發射遠程箭矢，並在命中目標周圍引發衝擊波，擊倒周圍敵人。
PROPSKILL_TXT_000404,Raon's Fire,拉昂之焰
PROPSKILL_TXT_000405,Reduces fire resistance by 20%.,減少 20% 火元素抗性。
PROPSKILL_TXT_000406,Herness' Water,赫涅斯之水
PROPSKILL_TXT_000407,Reduces water resistance by 20%.,減少 20% 水元素抗性。
PROPSKILL_TXT_000408,Ishirut's Spark,伊希魯特之雷
PROPSKILL_TXT_000409,Reduces electric resistance by 20%.,減少 20% 雷元素抗性。
PROPSKILL_TXT_000410,Shelid's Earth,謝利德之地
PROPSKILL_TXT_000411,Reduces earth resistance by 20%.,減少 20% 地元素抗性。
PROPSKILL_TXT_000412,Ipuli's Breath,伊普莉之風
PROPSKILL_TXT_000413,Reduces wind resistance by 20%.,減少 20% 風元素抗性。
PROPSKILL_TXT_100028,Lifesteal,生命吸流
PROPSKILL_TXT_100029,Mysterious Energy,神祕魔能
PROPSKILL_TXT_100030,A mysterious magic energy is preventing you from moving.,魔法能量使你無法移動。
PROPSKILL_TXT_100031,Bolstered,光盾加持
PROPSKILL_TXT_100032,Your defenses are enhanced.,你感受到防禦力的提升。
PROPSKILL_TXT_100033,Explode,魔爆術
PROPSKILL_TXT_100034,Curse of the Drowned Rangda,來自溺亡蘭達的詛咒
PROPSKILL_TXT_100035,"Monsters have increased attack, but take increased damage.",增加怪物的攻擊力，但怪物的承受傷害也增加。
PROPSKILL_TXT_100036,Shade's Cruel Bargain,謝德的闇影契約
PROPSKILL_TXT_100037,"Monsters explode on death, but have an increased drop rate.",所有怪物死亡時會爆炸，但增加物品掉落率。
PROPSKILL_TXT_100038,Iblis Touched,伊普里斯的恩寵
PROPSKILL_TXT_100039,"Monsters reflect damage, but have an increased drop rate.",怪物擁有反彈傷害，但增加物品掉落率。
PROPSKILL_TXT_100040,Rhisis' Assistance,黎席斯的協助
PROPSKILL_TXT_100041,"Monsters regenerate a percentage of their HP per second, but grant increased EXP.",怪物每秒回復部分生命值，但可獲得更多經驗。
PROPSKILL_TXT_100042,"Monsters have increased movement speed, but take increased damage.",增加怪物的移動速度，但怪物的承受傷害也增加。
PROPSKILL_TXT_100043,Dagger from Within,噬魂之刃
PROPSKILL_TXT_100044,"Monsters have increased Critical Chance, but grant increased EXP.",增加怪物的爆擊率，但可獲得更多經驗。
PROPSKILL_TXT_100045,Phantom Pain,幻痛
PROPSKILL_TXT_100046,"Monsters have a chance to strike twice, but have an increased drop rate.",怪物有機率連續攻擊兩次，但增加物品掉落率。
PROPSKILL_TXT_100047,Drain of Iblis,伊普里斯的契約
PROPSKILL_TXT_100048,"Monsters gain lifesteal, but take increased damage.",怪物擁有吸血能力，但怪物的承受傷害也增加。
PROPSKILL_TXT_100049,Shade's Adrenaline,謝德的爆發
PROPSKILL_TXT_100050,"Monsters have increased Attack Speed, but have an increased drop rate.",增加怪物的攻擊速度，但增加物品掉落率。
PROPSKILL_TXT_100051,Life-linked,靈契之鏈
PROPSKILL_TXT_100052,This entity cannot be defeated while its life-linked target remains above a certain HP threshold.,此實體在連結目標的生命值高於特定門檻前不會死亡。
PROPSKILL_TXT_100053,Kraken's Revenge,克拉肯之怒
PROPSKILL_TXT_100054,Rapidly regenerating HP due to rage.,憤怒狀態下快速恢復生命。
PROPSKILL_TXT_100055,Ice Patch,霜晶魔陣
PROPSKILL_TXT_100056,Slowed by an ice patch.,受到冰霜區域影響，移動速度降低。
PROPSKILL_TXT_100057,Chill of the Ghostly Emperor,冰封亡靈的寒氣
PROPSKILL_TXT_100058,The dungeon is covered in patches of ice that slow you down. Increased drop rate.,副本內覆蓋著減速冰區，但增加物品掉落率。
PROPSKILL_TXT_100059,Webbed,蛛絲束縛
PROPSKILL_TXT_100060,A sticky web slows your movement.,黏稠的蛛網減緩了你的移動速度。
PROPSKILL_TXT_100061,Battered,破防
PROPSKILL_TXT_100062,A brutal strike has shattered your defenses. You take more damage than usual.,強烈的攻擊粉碎了你的防禦，增加承受傷害。
PROPSKILL_TXT_100063,Poisoned,腐毒
PROPSKILL_TXT_100064,Reduces your HP Restoration.,減少承受治癒。
PROPSKILL_TXT_100065,Misty Touch,霧影之擾
PROPSKILL_TXT_100066,Reduces your accuracy.,減少命中率。
PROPSKILL_TXT_100067,Hardened Carapace,堅甲之軀
PROPSKILL_TXT_100068,"The enemy anticipates your movements, reducing damage taken from your attacks.",敵人預測了你的行動，減少來自您的傷害。
PROPSKILL_TXT_100069,Mind Shatter,心魔
PROPSKILL_TXT_100070,"Your concentration has been shattered, reducing your magic damage.",您無法集中精神，減少您的魔法傷害。
PROPSKILL_TXT_100071,Undying,不死
PROPSKILL_TXT_100072,Life-linked to another entity.,此實體的生命與另一個目標相連。
PROPSKILL_TXT_100073,Reflective Shell,反彈
PROPSKILL_TXT_100074,A portion of the damage you deal to this monster is reflected back to you.,對這隻怪物造成的部分傷害會反彈回你身上。
PROPSKILL_TXT_100075,Siren's Call,賽伊蓮之音
PROPSKILL_TXT_100076,"The Siren draws you closer. Her pain is your pain, redirecting a portion of any damage dealt to her to you.",賽伊蓮將您吸引過來，您的痛苦亦是她的痛苦。
PROPSKILL_TXT_100077,Double Vision,雙影幻視
PROPSKILL_TXT_100078,"Your perception fractures. You take double damage, but your damage against monsters is doubled.",你開始產生雙重幻覺……也感受到雙倍的痛苦。
PROPSKILL_TXT_100079,Pack Tactics,獸群戰術
PROPSKILL_TXT_100080,This monster gains increased Attack while fighting alongside allies.,此怪物不離群，始終與族群並肩作戰。
PROPSKILL_TXT_100081,"You are caught in a gravitational well, suffering damage over time and greatly reduced movement speed.",受到重力影響，移動速度大幅下降並持續受到傷害。
PROPSKILL_TXT_100082,"This monster steals your life force, but takes 5% more damage.",此怪物會吸取你的生命力，但怪獸自身受到的傷害增加了 5%。
PROPSKILL_TXT_100083,Curse of the Demon Lord,深淵之咒
PROPSKILL_TXT_100084,"The Demon Lord has cursed you with overwhelming exhaustion, greatly reducing Speed, Attack Speed, and Casting Speed, and lowering all stats.",惡魔領主對你施下了詛咒，令你感受到極度的疲憊。
PROPSKILL_TXT_100085,Blessing of the Golden Aibatt,金色獨眼蝙蝠的祝福
PROPSKILL_TXT_100086,"Blessed by the Golden Aibatt's generosity, this monster grants 10% increased EXP and drop rates when defeated.",受到金色獨眼蝙蝠的祝福眷顧，擊殺這隻怪物時擁有額外的 10% 的經驗值和掉落率提升。
PROPSKILL_TXT_100087,Shade's Swiftness,謝德之迅
PROPSKILL_TXT_100088,"Shade is a powerful god of fear and rage, and they grant this buff to players by imbuing them with a gust of wind that enhances their reflexes and allows them to move faster.","由恐懼之神謝德,賦予的風之祝福,提升玩家的敏捷與移動速度。"
PROPSKILL_TXT_100089,Iblis' Fortitude,伊普利斯之魄
PROPSKILL_TXT_100090,"Iblis is a revered god of apathy and neutrality, and they grant this buff to players by infusing them with a burst of life energy that increases their maximum health and allows them to withstand more damage.",由敬仰之神伊普利斯，賦予的生命祝福，提升最大生命值能承受更多傷害。
PROPSKILL_TXT_100091,Bubble's Bulwark,波布爾的庇護
PROPSKILL_TXT_100092,"Bubble is a legendary god of joy and purity, and they grant this buff to players by creating a powerful shield that provides an extra layer of defense against enemy attacks.",由喜悅之神波布爾，賦予的強力護盾，提升防禦力以抵擋敵方傷害。
PROPSKILL_TXT_100093,Guild's Enhancement,公會強化
PROPSKILL_TXT_100094,Donate G-Tokens to your guild and upgrade this enhancement's level!,捐贈 G-Tokens，提升公會強化等級！
PROPSKILL_TXT_100095,Spiritual Overcharge,靈能爆發機率
PROPSKILL_TXT_100096,Healing Grace,聖癒之光機率
PROPSKILL_TXT_100097,Prankster's Escape,惡作劇逃脫機率
PROPSKILL_TXT_100098,Last Stand,背水一戰機率
PROPSKILL_TXT_100099,Aura Burst,光環能量釋放機率
PROPSKILL_TXT_100100,Supercharged,能量過載
PROPSKILL_TXT_100101,Crackling energy envelops the target. Increases the Drop Chance and Experience of this monster by 10%.,一股噼啪作響的能量包覆著目標，使其物品掉落率與經驗值提升 10%。
PROPSKILL_TXT_100102,Static,靜電
PROPSKILL_TXT_100103,Sparks of power drain your strength. Run away to prevent it from spreading!,能量火花正逐漸吸取你的力量，快逃！否則會傳染給其他人！
PROPSKILL_TXT_100104,Tethered,束縛
PROPSKILL_TXT_100105,You are bound by a tether! Create distance to break it!,你已被束縛！遠離敵人以解除束縛！
PROPSKILL_TXT_100106,Slowed,緩速
PROPSKILL_TXT_100107,Waterbomb,水炸彈機率
PROPSKILL_TXT_100108,Jungle Fever,叢林熱
PROPSKILL_TXT_100109,"A disease spreads through your body. Hopefully, the fever breaks.",疾病逐漸擴散全身，並持續惡化中。
PROPSKILL_TXT_100110,PlayPark's Launch Buff,PlayPark慶祝Buff
PROPSKILL_TXT_100111,Enjoy increased Experience and Drops up to Level 119!,！119 級以下角色可獲得額外經驗與掉寶！
PROPSKILL_TXT_100112,Artifact Power,神器力量
PROPSKILL_TXT_100113,"Your team's control over artifacts empowers you, increasing your damage against Kalgas!",我方隊伍持有的神器數量可額外提升對卡爾加斯的傷害！
PROPSKILL_TXT_100114,Kalgas Poison,卡爾加斯侵蝕
PROPSKILL_TXT_100115,Poison spreads through your body.,毒素正在你體內擴散。
PROPSKILL_TXT_100116,Kalgas' Dominance,卡爾加斯威臨
PROPSKILL_TXT_100117,The enemy team has claimed total dominance! Your team cannot damage Kalgas until an artifact is reclaimed.,你的隊伍正被壓制！擊破神器以奪回力量！
PROPSKILL_TXT_100118,2nd Anniversary Guild's Enhancement,二週年公會加成
PROPSKILL_TXT_100119,Donate 2nd Anniversary Tokens to your guild and upgrade this enhancement's level!,將二週年代幣捐贈給你的公會，提升此強化效果的等級！
PROPSKILL_TXT_100120,Poison (From Weapon),中毒（來自武器）
PROPSKILL_TXT_100121,Stun (From Weapon),暈眩（來自武器）
PROPSKILL_TXT_100122,Bleeding (From Weapon),流血（來自武器）
PROPSKILL_TXT_100123,Increases FP and MP Restoration by 10% for you and your partner for 10 minutes.,您和您的伴侶的FP、MP恢復增加10%，持續 10 分鐘。
PROPSKILL_TXT_100124,Madrigal Stroll,瑪德利賈漫步
PROPSKILL_TXT_100125,Increases movement speed by 5% for you and your partner for 10 minutes.,您和您的伴侶的移動速度增加5%，持續 10 分鐘。
PROPSKILL_TXT_100126,Field Outing,實地考察
PROPSKILL_TXT_100127,Reload the Experience Lock Gauge by 5% of the maximum.,將經驗值鎖定計量表補充至最大值的 5%。
PROPSKILL_TXT_100128,Party Together,一起組隊
PROPSKILL_TXT_100129,Increases party experience by 10% for 30 minutes while you and your partner are in the same party.,當您和您的伴侶在同一個劇團中時，劇團經驗增加10%，持續 30 分鐘。
PROPSKILL_TXT_100130,Golden Luck,黃金好運
PROPSKILL_TXT_100131,Increases drop rate and Penya gained by 5% for you and your partner for 10 minutes.,您和您的伴侶的物品掉落率和金幣掉落率增加5%，持續 10 分鐘。
PROPSKILL_TXT_100132,Stamina Boost,耐力提升
PROPSKILL_TXT_100133,Increases all stats by 5 for you and your partner for 10 minutes.,您和您的伴侶的全能力值增加5點，持續 10 分鐘。
PROPSKILL_TXT_100134,Sky's Blessing,來自天空的祝福
PROPSKILL_TXT_100135,Increases flight speed by 3 km/h for you and your partner for 5 minutes.,您和您的伴侶的飛行速度增加3km/h，持續 5 分鐘。
PROPSKILL_TXT_100136,Cheer of Love,愛的歡呼
PROPSKILL_TXT_100137,"Cheered on by your partner, your EXP rate is increased by 5%.",在伴侶的鼓勵下，您的經驗值增加 5%。
PROPSKILL_TXT_100138,Happy Jump,快樂跳躍
PROPSKILL_TXT_100139,Increases Jump Height by 50 for you and your partner for 10 minutes.,您和您的伴侶的跳躍高度增加50，持續 10 分鐘。
PROPSKILL_TXT_100140,Swift Recovery,快速恢復
PROPSKILL_TXT_100141,Herb Gathering,草藥採集
PROPSKILL_TXT_100142,Gather various herbs.,採集各種草藥。
PROPSKILL_TXT_100143,Wood Cutting,木材切割
PROPSKILL_TXT_100144,Cut down trees.,砍伐樹木。
PROPSKILL_TXT_100145,Mining,採礦
PROPSKILL_TXT_100146,Mine various ores and gems.,開採各種礦石和寶石。
PROPSKILL_TXT_100147,Fishing,釣魚
PROPSKILL_TXT_100148,Catch various fish.,釣各種魚類。
PROPSKILL_TXT_100149,Cooking,烹飪
PROPSKILL_TXT_100150,Cook various foods.,烹調各種食物。
PROPSKILL_TXT_100151,Alchemy,煉金術
PROPSKILL_TXT_100152,Produce various potions.,製作各種藥劑。
PROPSKILL_TXT_100153,Carpentry,木工
PROPSKILL_TXT_100154,Craft furniture and other items.,手工家具及其他物品。
PROPSKILL_TXT_100155,Smithing,鍛造
PROPSKILL_TXT_100156,Create various accessories.,製作各種飾品。
PROPSKILL_TXT_FWC_202501,Grinder's Blessing,研磨機的祝福
PROPSKILL_TXT_FWC_202502,Madrigal's elites guide you!,瑪德利賈的精英們將為您指引方向！
PROPSKILL_TXT_FWC_202503,Bubble's Fortune,泡泡的財富
PROPSKILL_TXT_FWC_202504,Madrigal's most fortunate guide you!,瑪德利賈最幸運的指引你！
PROPSKILL_TXT_150000,Harlequin's Greeting,Harlequin's Greeting
PROPSKILL_TXT_150001,"Perform a quick step, teleporting behind your target with a swift attack.","Perform a quick step, teleporting behind your target with a swift attack."
PROPSKILL_TXT_150002,Shadow Attack,Shadow Attack
PROPSKILL_TXT_150003,"Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced.","Teleport instantly to the rear of your target to deal damage. If used while invisible, the next auto attack within three seconds will be a critical hit, and the cooldown will be reduced."
PROPSKILL_TXT_150004,Range Increase,距離增加
PROPSKILL_TXT_150005,Harlequin's Charge,Harlequin's Charge
PROPSKILL_TXT_150006,Gather strength to perform a powerful charging attack against a single enemy.,Gather strength to perform a powerful charging attack against a single enemy.
PROPSKILL_TXT_150007,Increased Damage,增加傷害
PROPSKILL_TXT_150008,Reduced Charge Time,減少蓄力時間
PROPSKILL_TXT_150009,Reduced Cooldown,減少冷卻時間
PROPSKILL_TXT_150010,Alter Ego,Alter Ego
PROPSKILL_TXT_150011,"Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death.","Become invisible and spawn a clone at your position which runs in a random direction, reflects damage, and explodes upon death."
PROPSKILL_TXT_150012,Maintain Ego,Maintain Ego
PROPSKILL_TXT_150014,Special Yo-Yo Mastery,Special Yo-Yo Mastery
PROPSKILL_TXT_150015,"Increases auto attack damage, multistrike chance, and Yo-Yo range when used.","Increases auto attack damage, multistrike chance, and Yo-Yo range when used."
PROPSKILL_TXT_150016,Auto Attack,自動攻擊
PROPSKILL_TXT_150017,Range,Range
PROPSKILL_TXT_150018,Multistrike,Multistrike
PROPSKILL_TXT_150019,Critical Yo-Yo Mastery,Critical Yo-Yo Mastery
PROPSKILL_TXT_150020,String Yo-Yo Mastery,String Yo-Yo Mastery
PROPSKILL_TXT_150021,Critical Stab,Critical Stab
PROPSKILL_TXT_150022,"Your critical chance is lowered, but critical damage is increased.","Your critical chance is lowered, but critical damage is increased."
PROPSKILL_TXT_150024,Increased Duration,增加持續時間
PROPSKILL_TXT_150026,Shadow Strike,Shadow Strike
PROPSKILL_TXT_150027,Attacking from behind while invisible deals additional damage.,Attacking from behind while invisible deals additional damage.
PROPSKILL_TXT_150028,Agility,Agility
PROPSKILL_TXT_150029,Movement speed temporarily increases after leaving invisibility.,Movement speed temporarily increases after leaving invisibility.
PROPSKILL_TXT_150030,Concentration [Nen],Concentration [Nen]
PROPSKILL_TXT_150031,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.,Focus your mind to gain Nen when used. Can gain up to 10 Nen with this skill. The effects of Nen stacks are multiplied by the number of stacks you currently have.
PROPSKILL_TXT_150032,Forced Critical Hit,Forced Critical Hit
PROPSKILL_TXT_150033,Your next auto attack is guaranteed to be a critical hit.,Your next auto attack is guaranteed to be a critical hit.
PROPSKILL_TXT_150034,"Your critical chance is capped at 10%, while greatly increasing critical damage.","Your critical chance is capped at 10%, while greatly increasing critical damage."
PROPSKILL_TXT_150035,Barrage,Barrage
PROPSKILL_TXT_150036,Normal attacks have a chance to fire double arrows.,Normal attacks have a chance to fire double arrows.
PROPSKILL_TXT_150037,Increased Strike,Increased Strike
PROPSKILL_TXT_150038,Maintain Buff,Maintain Buff
PROPSKILL_TXT_150040,Heavy Shot,Heavy Shot
PROPSKILL_TXT_150041,Knocks back the target with an arrow.,Knocks back the target with an arrow.
PROPSKILL_TXT_150042,Increased Knockback,增加擊退
PROPSKILL_TXT_150043,Group Knockback,群體擊退
PROPSKILL_TXT_150045,Repelling Shot,Repelling Shot
PROPSKILL_TXT_150046,Leap backwards after attacking the target.,Leap backwards after attacking the target.
PROPSKILL_TXT_150047,Long Jump,Long Jump
PROPSKILL_TXT_150048,Debuff,Debuff
PROPSKILL_TXT_150050,Condor Dive,Condor Dive
PROPSKILL_TXT_150051,Unleashes an area attack within the designated range.,Unleashes an area attack within the designated range.
PROPSKILL_TXT_150054,Quiver Master,Quiver Master
PROPSKILL_TXT_150055,Swift Hands,Swift Hands
PROPSKILL_TXT_150056,Your action speed increases when using non-magical skills.,Your action speed increases when using non-magical skills.
PROPSKILL_TXT_150057,Eagle Eye,Eagle Eye
PROPSKILL_TXT_150058,Call upon your inherent eagle to increase bow range.,Call upon your inherent eagle to increase bow range.
PROPSKILL_TXT_150059,Arcane Enchantment,Arcane Enchantment
PROPSKILL_TXT_150060,Provide Elemental status to the skills..,Provide Elemental status to the skills..
PROPSKILL_TXT_150061,Increased Element,增加元素
PROPSKILL_TXT_150062,Decreased Element,減少元素
PROPSKILL_TXT_150063,Elemental Debuff,元素Debuff
PROPSKILL_TXT_150064,Laughter of La Croix,Laughter of La Croix
PROPSKILL_TXT_150065,You can ignore one instance of disable or weaken debuffs,You can ignore one instance of disable or weaken debuffs
PROPSKILL_TXT_150066,Successfull Debuff,Successfull Debuff
PROPSKILL_TXT_150067,Additional Shield,Additional Shield
PROPSKILL_TXT_150069,Chimera's Curse,Chimera's Curse
PROPSKILL_TXT_150070,"Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success.","Use Chimera's spirit to curse your target, dealing damage and mutating them into an Aibatt. While mutated, they cannot attack. When fully charged, this skill has a 30% higher chance of success."
PROPSKILL_TXT_150071,Full charge duration increase,Full charge duration increase
PROPSKILL_TXT_150072,Full charge debuff increase,Full charge debuff increase
PROPSKILL_TXT_150073,Malefic Detonation,Malefic Detonation
PROPSKILL_TXT_150074,"Track the number of Disable type debuffs you apply, multiplying the bonuses given.","Track the number of Disable type debuffs you apply, multiplying the bonuses given."
PROPSKILL_TXT_150075,Weaken at full charge,Weaken at full charge
PROPSKILL_TXT_150076,Cooldown reduction,減少冷卻時間
PROPSKILL_TXT_150077,Shield,盾
PROPSKILL_TXT_150078,Hexe's Lament,Hexe's Lament
PROPSKILL_TXT_150079,"Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently.","Deal damage in a region around your target, with a chance to Jinx enemies hit, removing their ability to critically hit. When fully charged, the skill duration is increased, and hits more frequently."
PROPSKILL_TXT_150080,Aoe Range,群體範圍
PROPSKILL_TXT_150081,Debuff increase,增加Debuff
PROPSKILL_TXT_150082,Damage increase,增加傷害
PROPSKILL_TXT_150083,Damnation Surge,Damnation Surge
PROPSKILL_TXT_150084,"Track the number of Weaken type debuffs you apply, multiplying the bonuses given.","Track the number of Weaken type debuffs you apply, multiplying the bonuses given."
PROPSKILL_TXT_150085,Sleep at full charge,Sleep at full charge
PROPSKILL_TXT_150087,Shield,護盾
PROPSKILL_TXT_150088,Enhanced Blinkpool,Enhanced Blinkpool
PROPSKILL_TXT_150089,Movement speed is temporarily increased after using Blinkpool.,Movement speed is temporarily increased after using Blinkpool.
PROPSKILL_TXT_150090,Additional damage disable,限制效果時追加傷害
PROPSKILL_TXT_150091,Additional damage weaken,虛弱效果時追加傷害
PROPSKILL_TXT_150092,Debuff Damage Reduction,Debuff減少承受傷害
PROPSKILL_TXT_150093,Shield Crush,Shield Crush
PROPSKILL_TXT_150094,Swing your shield to stun enemies with a certain chance.,Swing your shield to stun enemies with a certain chance.
PROPSKILL_TXT_150095,Increased Range,增加範圍
PROPSKILL_TXT_150096,Quick Stun,Quick Stun
PROPSKILL_TXT_150097,Forceful Attack,Forceful Attack
PROPSKILL_TXT_150098,Maelstrom Strike,Maelstrom Strike
PROPSKILL_TXT_150099,"A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun.","A spinning attack that releases a gust of wind, hitting nearby enemies twice with a chance to stun."
PROPSKILL_TXT_150100,Enhance Stun,Enhance Stun
PROPSKILL_TXT_150101,Quick Stun,Quick Stun
PROPSKILL_TXT_150103,Templar's Call,Templar's Call
PROPSKILL_TXT_150104,Pull your target towards yourself.,Pull your target towards yourself.
PROPSKILL_TXT_150105,Ankle Slice,Ankle Slice
PROPSKILL_TXT_150106,Relentless Embrace,Relentless Embrace
PROPSKILL_TXT_150107,Multi-capture,Multi-capture
PROPSKILL_TXT_150108,Rush Attack,Rush Attack
PROPSKILL_TXT_150109,Quickly charge at your target to attack.,Quickly charge at your target to attack.
PROPSKILL_TXT_150110,Deep Impact,Deep Impact
PROPSKILL_TXT_150111,Ankle Strike,Ankle Strike
PROPSKILL_TXT_150112,Shield,盾
PROPSKILL_TXT_150113,Sky Splitter,Sky Splitter
PROPSKILL_TXT_150114,"Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon.","Split the skies using your two handed weapon, dealing damage to your target. Requires a two handed weapon."
PROPSKILL_TXT_150116,Defensive Stance,Defensive Stance
PROPSKILL_TXT_150117,Reduce Cooldown,減少冷卻時間
PROPSKILL_TXT_150118,Strong Impact,Strong Impact
PROPSKILL_TXT_150119,Last One Standing,Last One Standing
PROPSKILL_TXT_150120,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.,Reflects damage while draining HP per second and immobilizing yourself. Can be re-cast to cancel.
PROPSKILL_TXT_150121,Slow Pace,Slow Pace
